batch_or_source,source_file_path_analyzed,destination_fixed_content_path,source_exists,destination_exists,notes
codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman334\seif-047\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman334\seif-047\baer-heitev\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman335\seif-001\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman335\seif-001\baer-heitev\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES pitchei-teshuva,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman335\seif-001\pitchei-teshuva\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman335\seif-001\pitchei-teshuva\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES siftei-kohen,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman335\seif-002\siftei-kohen\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman335\seif-002\siftei-kohen\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman335\seif-003\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman335\seif-003\beur-hagra\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman335\seif-004\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman335\seif-004\beur-hagra\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES turei-zahav,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman335\seif-005\turei-zahav\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman335\seif-005\turei-zahav\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman335\seif-006\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman335\seif-006\baer-heitev\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman335\seif-006\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman335\seif-006\beur-hagra\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES siftei-kohen,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman335\seif-006\siftei-kohen\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman335\seif-006\siftei-kohen\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md beer-hagolah list,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman335\seif-008\beer-hagolah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman335\seif-008\beer-hagolah\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES siftei-kohen,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman335\seif-009\siftei-kohen\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman335\seif-009\siftei-kohen\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES siftei-kohen,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman335\seif-010\siftei-kohen\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman335\seif-010\siftei-kohen\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md beer-hagolah list,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman336\seif-001\beer-hagolah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman336\seif-001\beer-hagolah\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman336\seif-002\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman336\seif-002\beur-hagra\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES yad-avraham,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman336\seif-002\yad-avraham\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman336\seif-002\yad-avraham\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman336\seif-003\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman336\seif-003\baer-heitev\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md beer-hagolah list,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman336\seif-003\beer-hagolah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman336\seif-003\beer-hagolah\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES siftei-kohen,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman337\seif-001\siftei-kohen\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman337\seif-001\siftei-kohen\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES yad-ephraim,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman337\seif-001\yad-ephraim\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman337\seif-001\yad-ephraim\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman338\seif-001\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman338\seif-001\baer-heitev\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES siftei-kohen,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman338\seif-001\siftei-kohen\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman338\seif-001\siftei-kohen\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES siftei-kohen,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman339\seif-001\siftei-kohen\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman339\seif-001\siftei-kohen\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES nekudot-hakesef,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman339\seif-002\nekudot-hakesef\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman339\seif-002\nekudot-hakesef\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman339\seif-003\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman339\seif-003\baer-heitev\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES pitchei-teshuva,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman339\seif-003\pitchei-teshuva\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman339\seif-003\pitchei-teshuva\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES pitchei-teshuva,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman339\seif-004\pitchei-teshuva\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman339\seif-004\pitchei-teshuva\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES yad-avraham,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman339\seif-005\yad-avraham\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman339\seif-005\yad-avraham\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted full path,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman34\seif-002\nekudot-hakesef\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman34\seif-002\nekudot-hakesef\en.html,true,true,extracted from combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES pitchei-teshuva,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-001\pitchei-teshuva\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-001\pitchei-teshuva\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-003\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-003\beur-hagra\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md beer-hagolah list,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-004\beer-hagolah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-004\beer-hagolah\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-005\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-005\baer-heitev\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-005\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-005\beur-hagra\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES siftei-kohen,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-005\siftei-kohen\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-005\siftei-kohen\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES rabbi-akiva-eiger-yd,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-006\rabbi-akiva-eiger-yd\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-006\rabbi-akiva-eiger-yd\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES siftei-kohen,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-006\siftei-kohen\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-006\siftei-kohen\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-007\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-007\baer-heitev\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-007\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-007\beur-hagra\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES pitchei-teshuva,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-007\pitchei-teshuva\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-007\pitchei-teshuva\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES siftei-kohen,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-007\siftei-kohen\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-007\siftei-kohen\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-008\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-008\baer-heitev\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-008\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-008\beur-hagra\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-009\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-009\baer-heitev\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES pitchei-teshuva,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-010\pitchei-teshuva\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-010\pitchei-teshuva\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-011\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-011\baer-heitev\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md beer-hagolah list,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-011\beer-hagolah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-011\beer-hagolah\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-011\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-011\beur-hagra\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES pitchei-teshuva,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-011\pitchei-teshuva\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-011\pitchei-teshuva\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES pitchei-teshuva,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-013\pitchei-teshuva\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-013\pitchei-teshuva\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md beer-hagolah list,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-014\beer-hagolah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-014\beer-hagolah\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-014\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-014\beur-hagra\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-015\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-015\baer-heitev\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES siftei-kohen,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-015\siftei-kohen\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-015\siftei-kohen\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md beer-hagolah list,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-016\beer-hagolah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-016\beer-hagolah\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-019\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-019\baer-heitev\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md beer-hagolah list,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-019\beer-hagolah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-019\beer-hagolah\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-019\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-019\beur-hagra\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES pitchei-teshuva,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-019\pitchei-teshuva\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-019\pitchei-teshuva\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES siftei-kohen,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-022\siftei-kohen\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-022\siftei-kohen\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md beer-hagolah list,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-024\beer-hagolah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-024\beer-hagolah\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-027\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-027\baer-heitev\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-030\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-030\beur-hagra\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-031\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman340\seif-031\baer-heitev\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
